Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
200 IM,2:03.99,2:03.99,19,820,"""AAAA""",2016 NCAA DI Women's,GU,UN,3/17/2016
200 IM,2:04.13,2:04.13,21,818,"""AAAA""",Art Adamson Invitational Worki,GU,UN,11/16/2017
200 IM,2:04.19,2:04.19,20,816,"""AAAA""",Art Adamson Invitational,GU,UN,11/17/2016
200 IM,2:05.48,2:05.48,19,790,"""AAAA""",2016 SEC Swimming & Diving Cha,GU,UN,2/17/2016
200 IM,2:05.94,2:05.94,21,781,2019 Futures,LSU vs A&M,GU,UN,1/20/2018
200 IM,2:06.61,2:06.61,19,768,2019 Futures,Texas A&M vs. Texas Women,GU,UN,11/6/2015
200 IM,2:07.53,2:07.53,19,749,2019 Futures,Texas A&M v UIW & Miami,GU,UN,10/30/2015
200 IM,2:07.86,2:07.86,20,743,2019 Futures,Texas A&M v LSU 2017,GU,UN,1/21/2017
200 IM,2:07.87,2:07.87,20,743,2019 Futures,Texas A&M v Florida,GU,UN,11/5/2016
200 IM,2:07.88,2:07.88,19,742,2019 Futures,Texas A&M vs. Georgia,GU,UN,1/8/2016
200 IM,2:08.30,2:08.30,17,734,"""AAA""","2014 CC CIF - Central Section, Division I Champs",CC,UN,5/15/2014
200 IM,2:08.36,2:08.36,18,733,"""AAA""",2015 WOMENS PAC-12 SWIMMING CH,CC,UN,2/26/2015
200 IM,2:08.58,2:08.58,20,729,"""AAA""",Texas A&M vs. South Carolina,GU,UN,10/28/2016
200 IM,2:08.65,2:08.65,18,727,"""AAA""",2014 CA OB USC- ARIZONA STATE.,CC,UN,11/14/2014
200 IM,2:09.04,2:09.04,18,720,"""AAA""",Art Adamson Invitational,CC,UN,11/20/2014
